"","face","suit","value","game","win","start"
"30423","9","H",9,8356,0,1
"30424","A","S",1,8356,0,0
"30425","4","H",4,8356,0,0
"30426","4","D",4,8356,0,0
"30427","A","S",1,8357,0,1
"30428","5","H",5,8357,0,1
"30429","J","S",10,8357,0,0
"30430","J","H",10,8357,0,0
"30431","7","H",7,8358,0,1
"30432","K","C",10,8358,0,1
"30433","J","H",10,8358,0,0
"30434","6","S",6,8359,0,1
"30435","5","S",5,8359,0,1
"30436","A","H",1,8359,0,0
"30437","K","C",10,8359,0,0
"30438","7","C",7,8360,0,1
"30439","8","C",8,8360,0,1
"30440","A","S",1,8360,0,0
"30441","10","S",10,8360,0,0
"30442","5","H",5,8361,0,1
"30443","5","D",5,8361,0,1
"30444","2","C",2,8361,0,0
"30445","A","D",1,8361,0,0
"30446","6","S",6,8361,0,0
"30447","A","H",1,8361,0,0
"30448","3","D",3,8361,0,0
"30449","J","H",10,8362,0,1
"30450","3","H",3,8362,0,1
"30451","2","C",2,8362,0,0
"30452","K","S",10,8362,0,0
"30453","7","C",7,8363,0,1
"30454","3","S",3,8363,0,1
"30455","K","S",10,8363,0,0
"30456","10","D",10,8363,0,0
"30457","10","H",10,8364,0,1
"30458","7","S",7,8364,0,1
"30459","2","D",2,8364,0,0
"30460","8","H",8,8364,0,0
"30461","6","S",6,8365,0,1
"30462","8","C",8,8365,0,1
"30463","5","H",5,8365,0,0
"30464","4","S",4,8365,0,0
"30465","5","D",5,8366,0,1
"30466","4","C",4,8366,0,1
"30467","3","S",3,8366,0,0
"30468","10","C",10,8366,0,0
"30469","3","S",3,8367,0,1
"30470","8","C",8,8367,0,1
"30471","6","C",6,8367,0,0
"30472","5","C",5,8367,0,0
"30473","A","C",1,8368,0,1
"30474","7","S",7,8368,0,1
"30475","8","H",8,8368,0,0
"30476","4","S",4,8368,0,0
"30477","4","H",4,8368,0,0
"30478","A","H",1,8369,1,1
"30479","A","D",1,8369,1,1
"30480","4","S",4,8369,1,0
"30481","J","C",10,8369,1,0
"30482","2","D",2,8369,1,0
"30483","3","S",3,8369,1,0
"30484","8","S",8,8370,0,1
"30485","10","C",10,8370,0,1
"30486","4","H",4,8370,0,0
"30487","K","S",10,8371,1,1
"30488","A","C",1,8371,1,1
"30489","5","H",5,8372,0,1
"30490","7","C",7,8372,0,1
"30491","8","C",8,8372,0,0
"30492","Q","C",10,8372,0,0
"30493","J","H",10,8373,0,1
"30494","5","C",5,8373,0,1
"30495","10","S",10,8373,0,0
"30496","J","C",10,8374,0,1
"30497","8","D",8,8374,0,1
"30498","10","C",10,8374,0,0
"30499","5","H",5,8375,1,1
"30500","6","H",6,8375,1,1
"30501","K","C",10,8375,1,0
"30502","9","C",9,8376,0,1
"30503","7","H",7,8376,0,1
"30504","10","D",10,8376,0,0
"30505","A","C",1,8377,0,1
"30506","7","D",7,8377,0,1
"30507","6","D",6,8377,0,0
"30508","Q","S",10,8377,0,0
"30509","3","C",3,8378,0,1
"30510","7","D",7,8378,0,1
"30511","5","H",5,8378,0,0
"30512","2","S",2,8378,0,0
"30513","2","D",2,8378,0,0
"30514","3","H",3,8378,0,0
"30515","A","D",1,8379,1,1
"30516","10","S",10,8379,1,1
"30517","7","H",7,8380,0,1
"30518","4","H",4,8380,0,1
"30519","5","S",5,8380,0,0
"30520","A","C",1,8380,0,0
"30521","6","H",6,8380,0,0
"30522","6","H",6,8381,0,1
"30523","4","S",4,8381,0,1
"30524","2","D",2,8381,0,0
"30525","J","C",10,8381,0,0
"30526","10","D",10,8382,0,1
"30527","3","D",3,8382,0,1
"30528","K","S",10,8382,0,0
"30529","8","D",8,8383,0,1
"30530","K","D",10,8383,0,1
"30531","J","H",10,8383,0,0
"30532","A","C",1,8384,0,1
"30533","7","D",7,8384,0,1
"30534","8","D",8,8384,0,0
"30535","10","D",10,8384,0,0
"30536","5","H",5,8385,0,1
"30537","7","D",7,8385,0,1
"30538","J","C",10,8385,0,0
"30539","3","H",3,8386,0,1
"30540","A","H",1,8386,0,1
"30541","10","S",10,8386,0,0
"30542","8","H",8,8386,0,0
"30543","10","H",10,8387,1,1
"30544","5","H",5,8387,1,1
"30545","6","C",6,8387,1,0
"30546","Q","H",10,8388,0,1
"30547","8","C",8,8388,0,1
"30548","Q","S",10,8388,0,0
"30549","3","C",3,8389,1,1
"30550","8","S",8,8389,1,1
"30551","7","S",7,8389,1,0
"30552","3","D",3,8389,1,0
"30553","6","S",6,8390,0,1
"30554","A","S",1,8390,0,1
"30555","10","D",10,8390,0,0
"30556","Q","H",10,8390,0,0
"30557","4","S",4,8391,0,1
"30558","J","C",10,8391,0,1
"30559","9","H",9,8391,0,0
"30560","Q","S",10,8392,1,1
"30561","A","D",1,8392,1,1
"30562","10","H",10,8393,0,1
"30563","K","D",10,8393,0,1
"30564","8","D",8,8393,0,0
"30565","2","S",2,8394,0,1
"30566","3","D",3,8394,0,1
"30567","4","S",4,8394,0,0
"30568","3","S",3,8394,0,0
"30569","7","C",7,8394,0,0
"30570","J","S",10,8394,0,0
"30571","5","C",5,8395,0,1
"30572","3","C",3,8395,0,1
"30573","4","C",4,8395,0,0
"30574","5","D",5,8395,0,0
"30575","7","D",7,8395,0,0
"30576","A","C",1,8396,1,1
"30577","9","D",9,8396,1,1
"30578","8","C",8,8396,1,0
"30579","3","H",3,8396,1,0
"30580","7","D",7,8397,0,1
"30581","3","C",3,8397,0,1
"30582","6","D",6,8397,0,0
"30583","A","C",1,8397,0,0
"30584","Q","C",10,8397,0,0
"30585","7","H",7,8398,1,1
"30586","6","H",6,8398,1,1
"30587","8","C",8,8398,1,0
"30588","J","S",10,8399,0,1
"30589","8","S",8,8399,0,1
"30590","9","S",9,8399,0,0
"30591","J","D",10,8400,0,1
"30592","6","C",6,8400,0,1
"30593","4","S",4,8400,0,0
"30594","3","D",3,8400,0,0
"30595","6","H",6,8401,0,1
"30596","8","S",8,8401,0,1
"30597","J","S",10,8401,0,0
"30598","K","H",10,8402,0,1
"30599","J","H",10,8402,0,1
"30600","2","D",2,8402,0,0
"30601","6","H",6,8403,0,1
"30602","Q","D",10,8403,0,1
"30603","6","D",6,8403,0,0
"30604","9","C",9,8404,0,1
"30605","5","S",5,8404,0,1
"30606","10","C",10,8404,0,0
"30607","8","S",8,8405,0,1
"30608","Q","C",10,8405,0,1
"30609","K","S",10,8405,0,0
"30610","Q","C",10,8406,1,1
"30611","8","C",8,8406,1,1
"30612","3","D",3,8406,1,0
"30613","6","C",6,8407,0,1
"30614","3","H",3,8407,0,1
"30615","5","D",5,8407,0,0
"30616","10","D",10,8407,0,0
"30617","A","D",1,8408,1,1
"30618","8","C",8,8408,1,1
"30619","9","D",9,8408,1,0
"30620","3","H",3,8408,1,0
"30621","9","S",9,8409,0,1
"30622","4","D",4,8409,0,1
"30623","7","H",7,8409,0,0
"30624","3","D",3,8409,0,0
"30625","A","S",1,8410,1,1
"30626","4","C",4,8410,1,1
"30627","7","S",7,8410,1,0
"30628","9","C",9,8410,1,0
"30629","5","C",5,8411,0,1
"30630","9","C",9,8411,0,1
"30631","3","D",3,8411,0,0
"30632","J","D",10,8411,0,0
"30633","4","H",4,8412,1,1
"30634","2","C",2,8412,1,1
"30635","5","D",5,8412,1,0
"30636","K","S",10,8412,1,0
"30637","J","S",10,8413,0,1
"30638","Q","S",10,8413,0,1
"30639","3","C",3,8413,0,0
"30640","4","D",4,8414,0,1
"30641","5","S",5,8414,0,1
"30642","Q","H",10,8414,0,0
"30643","7","S",7,8414,0,0
"30644","4","S",4,8415,0,1
"30645","6","D",6,8415,0,1
"30646","J","S",10,8415,0,0
"30647","7","H",7,8415,0,0
"30648","A","H",1,8416,1,1
"30649","J","C",10,8416,1,1
"30650","3","S",3,8417,0,1
"30651","8","D",8,8417,0,1
"30652","4","C",4,8417,0,0
"30653","5","C",5,8417,0,0
"30654","7","S",7,8417,0,0
"30655","A","H",1,8418,0,1
"30656","3","H",3,8418,0,1
"30657","J","H",10,8418,0,0
"30658","Q","C",10,8418,0,0
"30659","9","C",9,8419,0,1
"30660","4","H",4,8419,0,1
"30661","5","S",5,8419,0,0
"30662","J","S",10,8419,0,0
"30663","3","H",3,8420,0,1
"30664","K","C",10,8420,0,1
"30665","Q","S",10,8420,0,0
"30666","6","H",6,8421,0,1
"30667","Q","D",10,8421,0,1
"30668","7","D",7,8421,0,0
"30669","5","D",5,8422,0,1
"30670","10","H",10,8422,0,1
"30671","A","C",1,8422,0,0
"30672","A","H",1,8422,0,0
"30673","5","H",5,8422,0,0
"30674","J","D",10,8423,0,1
"30675","7","H",7,8423,0,1
"30676","8","S",8,8423,0,0
"30677","8","S",8,8424,0,1
"30678","10","C",10,8424,0,1
"30679","9","H",9,8424,0,0
"30680","6","H",6,8425,0,1
"30681","K","S",10,8425,0,1
"30682","K","H",10,8425,0,0
"30683","4","D",4,8426,0,1
"30684","9","S",9,8426,0,1
"30685","4","S",4,8426,0,0
"30686","10","D",10,8426,0,0
"30687","J","C",10,8427,1,1
"30688","J","D",10,8427,1,1
"30689","A","C",1,8427,1,0
"30690","A","H",1,8428,0,1
"30691","9","S",9,8428,0,1
"30692","3","H",3,8428,0,0
"30693","10","S",10,8428,0,0
"30694","7","H",7,8429,0,1
"30695","K","D",10,8429,0,1
"30696","K","S",10,8429,0,0
"30697","10","S",10,8430,0,1
"30698","10","H",10,8430,0,1
"30699","8","S",8,8430,0,0
"30700","8","S",8,8431,0,1
"30701","4","D",4,8431,0,1
"30702","Q","S",10,8431,0,0
"30703","7","C",7,8432,0,1
"30704","9","C",9,8432,0,1
"30705","J","D",10,8432,0,0
"30706","5","S",5,8433,0,1
"30707","J","C",10,8433,0,1
"30708","7","C",7,8433,0,0
"30709","3","S",3,8434,0,1
"30710","J","S",10,8434,0,1
"30711","4","S",4,8434,0,0
"30712","A","H",1,8434,0,0
"30713","7","C",7,8434,0,0
"30714","9","C",9,8435,0,1
"30715","8","H",8,8435,0,1
"30716","J","S",10,8435,0,0
"30717","J","S",10,8436,0,1
"30718","4","H",4,8436,0,1
"30719","5","C",5,8436,0,0
"30720","6","S",6,8436,0,0
"30721","10","H",10,8437,1,1
"30722","A","H",1,8437,1,1
"30723","2","S",2,8438,0,1
"30724","4","C",4,8438,0,1
"30725","10","S",10,8438,0,0
"30726","Q","S",10,8438,0,0
"30727","A","H",1,8439,0,1
"30728","2","D",2,8439,0,1
"30729","A","C",1,8439,0,0
"30730","3","S",3,8439,0,0
"30731","8","S",8,8439,0,0
"30732","4","H",4,8439,0,0
"30733","J","H",10,8439,0,0
"30734","7","S",7,8440,0,1
"30735","8","C",8,8440,0,1
"30736","J","C",10,8440,0,0
"30737","5","H",5,8441,0,1
"30738","A","S",1,8441,0,1
"30739","Q","S",10,8441,0,0
"30740","9","H",9,8441,0,0
"30741","7","C",7,8442,0,1
"30742","A","H",1,8442,0,1
"30743","5","H",5,8442,0,0
"30744","3","S",3,8442,0,0
"30745","Q","S",10,8442,0,0
"30746","2","C",2,8443,1,1
"30747","A","C",1,8443,1,1
"30748","8","C",8,8443,1,0
"30749","A","H",1,8444,1,1
"30750","J","H",10,8444,1,1
"30751","10","D",10,8445,1,1
"30752","9","H",9,8445,1,1
"30753","2","S",2,8445,1,0
"30754","6","H",6,8446,0,1
"30755","K","C",10,8446,0,1
"30756","7","D",7,8446,0,0
"30757","5","S",5,8447,1,1
"30758","6","H",6,8447,1,1
"30759","Q","H",10,8447,1,0
"30760","7","S",7,8448,0,1
"30761","9","C",9,8448,0,1
"30762","K","S",10,8448,0,0
"30763","3","S",3,8449,0,1
"30764","2","H",2,8449,0,1
"30765","10","C",10,8449,0,0
"30766","J","H",10,8449,0,0
"30767","6","H",6,8450,1,1
"30768","7","C",7,8450,1,1
"30769","8","C",8,8450,1,0
"30770","8","S",8,8451,0,1
"30771","4","C",4,8451,0,1
"30772","J","D",10,8451,0,0
"30773","4","C",4,8452,0,1
"30774","K","C",10,8452,0,1
"30775","K","H",10,8452,0,0
"30776","9","D",9,8453,0,1
"30777","2","S",2,8453,0,1
"30778","A","D",1,8453,0,0
"30779","3","D",3,8453,0,0
"30780","10","H",10,8453,0,0
"30781","6","C",6,8454,0,1
"30782","Q","C",10,8454,0,1
"30783","3","S",3,8454,0,0
"30784","5","S",5,8454,0,0
"30785","8","D",8,8455,0,1
"30786","10","H",10,8455,0,1
"30787","4","S",4,8455,0,0
"30788","J","D",10,8456,1,1
"30789","8","C",8,8456,1,1
"30790","3","H",3,8456,1,0
"30791","3","C",3,8457,0,1
"30792","K","H",10,8457,0,1
"30793","J","C",10,8457,0,0
"30794","K","D",10,8458,0,1
"30795","K","H",10,8458,0,1
"30796","10","S",10,8458,0,0
"30797","K","S",10,8459,0,1
"30798","3","S",3,8459,0,1
"30799","A","D",1,8459,0,0
"30800","2","H",2,8459,0,0
"30801","J","C",10,8459,0,0
"30802","4","D",4,8460,0,1
"30803","4","H",4,8460,0,1
"30804","6","H",6,8460,0,0
"30805","5","H",5,8460,0,0
"30806","8","S",8,8460,0,0
"30807","A","C",1,8461,0,1
"30808","7","H",7,8461,0,1
"30809","2","C",2,8461,0,0
"30810","9","H",9,8461,0,0
"30811","8","S",8,8461,0,0
"30812","5","D",5,8462,0,1
"30813","6","D",6,8462,0,1
"30814","7","S",7,8462,0,0
"30815","9","D",9,8462,0,0
"30816","6","C",6,8463,0,1
"30817","5","H",5,8463,0,1
"30818","2","S",2,8463,0,0
"30819","A","D",1,8463,0,0
"30820","3","H",3,8463,0,0
"30821","2","C",2,8463,0,0
"30822","4","H",4,8463,0,0
"30823","5","H",5,8464,0,1
"30824","Q","H",10,8464,0,1
"30825","4","C",4,8464,0,0
"30826","5","S",5,8464,0,0
"30827","A","C",1,8465,1,1
"30828","K","S",10,8465,1,1
"30829","A","S",1,8466,1,1
"30830","4","H",4,8466,1,1
"30831","6","S",6,8466,1,0
"30832","A","D",1,8467,1,1
"30833","8","H",8,8467,1,1
"30834","K","C",10,8467,1,0
"30835","2","D",2,8467,1,0
"30836","10","H",10,8468,1,1
"30837","A","S",1,8468,1,1
"30838","5","H",5,8469,0,1
"30839","6","H",6,8469,0,1
"30840","9","S",9,8469,0,0
"30841","2","H",2,8469,0,0
"30842","9","C",9,8470,0,1
"30843","7","D",7,8470,0,1
"30844","6","C",6,8470,0,0
"30845","2","H",2,8471,0,1
"30846","7","D",7,8471,0,1
"30847","3","S",3,8471,0,0
"30848","4","S",4,8471,0,0
"30849","6","C",6,8471,0,0
"30850","8","S",8,8472,0,1
"30851","2","H",2,8472,0,1
"30852","J","S",10,8472,0,0
"30853","9","C",9,8472,0,0
"30854","5","D",5,8473,0,1
"30855","10","D",10,8473,0,1
"30856","9","D",9,8473,0,0
"30857","9","H",9,8474,0,1
"30858","J","H",10,8474,0,1
"30859","3","D",3,8474,0,0
"30860","5","D",5,8475,1,1
"30861","J","C",10,8475,1,1
"30862","4","H",4,8475,1,0
"30863","2","D",2,8475,1,0
"30864","4","D",4,8476,0,1
"30865","4","H",4,8476,0,1
"30866","K","H",10,8476,0,0
"30867","8","H",8,8476,0,0
"30868","4","H",4,8477,0,1
"30869","4","S",4,8477,0,1
"30870","3","H",3,8477,0,0
"30871","2","S",2,8477,0,0
"30872","10","D",10,8477,0,0
"30873","A","S",1,8478,0,1
"30874","A","H",1,8478,0,1
"30875","8","D",8,8478,0,0
"30876","3","C",3,8478,0,0
"30877","4","C",4,8478,0,0
"30878","7","H",7,8478,0,0
"30879","A","H",1,8479,0,1
"30880","2","C",2,8479,0,1
"30881","2","S",2,8479,0,0
"30882","5","C",5,8479,0,0
"30883","4","S",4,8479,0,0
"30884","9","H",9,8479,0,0
"30885","J","D",10,8480,0,1
"30886","K","D",10,8480,0,1
"30887","10","H",10,8480,0,0
"30888","8","D",8,8481,0,1
"30889","2","S",2,8481,0,1
"30890","7","S",7,8481,0,0
"30891","Q","S",10,8481,0,0
"30892","6","D",6,8482,0,1
"30893","J","H",10,8482,0,1
"30894","Q","S",10,8482,0,0
"30895","2","D",2,8483,0,1
"30896","K","S",10,8483,0,1
"30897","K","D",10,8483,0,0
"30898","3","C",3,8484,0,1
"30899","8","C",8,8484,0,1
"30900","A","D",1,8484,0,0
"30901","5","D",5,8484,0,0
"30902","8","D",8,8484,0,0
"30903","8","C",8,8485,0,1
"30904","4","C",4,8485,0,1
"30905","3","H",3,8485,0,0
"30906","5","D",5,8485,0,0
"30907","6","C",6,8485,0,0
"30908","10","D",10,8486,0,1
"30909","4","D",4,8486,0,1
"30910","10","C",10,8486,0,0
"30911","9","C",9,8487,1,1
"30912","10","S",10,8487,1,1
"30913","2","D",2,8487,1,0
"30914","Q","D",10,8488,0,1
"30915","10","D",10,8488,0,1
"30916","4","D",4,8488,0,0
"30917","6","H",6,8489,0,1
"30918","9","C",9,8489,0,1
"30919","9","D",9,8489,0,0
"30920","2","D",2,8490,0,1
"30921","J","C",10,8490,0,1
"30922","10","C",10,8490,0,0
"30923","Q","C",10,8491,0,1
"30924","3","H",3,8491,0,1
"30925","A","C",1,8491,0,0
"30926","K","S",10,8491,0,0
"30927","A","S",1,8492,0,1
"30928","8","C",8,8492,0,1
"30929","7","H",7,8492,0,0
"30930","9","C",9,8492,0,0
"30931","3","S",3,8493,1,1
"30932","4","S",4,8493,1,1
"30933","J","S",10,8493,1,0
"30934","4","H",4,8493,1,0
"30935","8","H",8,8494,0,1
"30936","10","C",10,8494,0,1
"30937","6","H",6,8494,0,0
"30938","K","H",10,8495,1,1
"30939","7","H",7,8495,1,1
"30940","4","D",4,8495,1,0
"30941","2","D",2,8496,1,1
"30942","4","S",4,8496,1,1
"30943","4","D",4,8496,1,0
"30944","A","H",1,8496,1,0
"30945","Q","D",10,8497,1,1
"30946","A","C",1,8497,1,1
"30947","4","H",4,8498,0,1
"30948","5","C",5,8498,0,1
"30949","A","H",1,8498,0,0
"30950","10","S",10,8498,0,0
"30951","Q","D",10,8498,0,0
"30952","2","D",2,8499,0,1
"30953","A","H",1,8499,0,1
"30954","6","S",6,8499,0,0
"30955","A","C",1,8499,0,0
"30956","5","C",5,8499,0,0
"30957","J","C",10,8499,0,0
"30958","9","C",9,8500,0,1
"30959","K","D",10,8500,0,1
"30960","A","H",1,8500,0,0
"30961","6","D",6,8500,0,0
"30962","6","H",6,8501,0,1
"30963","A","H",1,8501,0,1
"30964","10","C",10,8501,0,0
"30965","10","H",10,8501,0,0
"30966","10","C",10,8502,0,1
"30967","5","D",5,8502,0,1
"30968","4","C",4,8502,0,0
"30969","4","H",4,8502,0,0
"30970","3","C",3,8503,0,1
"30971","10","S",10,8503,0,1
"30972","2","C",2,8503,0,0
"30973","2","S",2,8503,0,0
"30974","7","S",7,8503,0,0
"30975","7","C",7,8504,0,1
"30976","5","D",5,8504,0,1
"30977","K","C",10,8504,0,0
"30978","2","C",2,8505,0,1
"30979","A","C",1,8505,0,1
"30980","3","H",3,8505,0,0
"30981","4","H",4,8505,0,0
"30982","7","H",7,8505,0,0
"30983","2","D",2,8505,0,0
"30984","6","D",6,8505,0,0
"30985","3","H",3,8506,0,1
"30986","6","D",6,8506,0,1
"30987","5","D",5,8506,0,0
"30988","K","D",10,8506,0,0
"30989","5","H",5,8507,0,1
"30990","K","S",10,8507,0,1
"30991","Q","H",10,8507,0,0
"30992","3","D",3,8508,0,1
"30993","Q","C",10,8508,0,1
"30994","2","C",2,8508,0,0
"30995","5","D",5,8508,0,0
"30996","3","H",3,8508,0,0
"30997","K","D",10,8509,1,1
"30998","A","D",1,8509,1,1
"30999","4","S",4,8510,0,1
"31000","2","D",2,8510,0,1
"31001","10","S",10,8510,0,0
"31002","10","C",10,8510,0,0
"31003","6","S",6,8511,0,1
"31004","2","D",2,8511,0,1
"31005","6","C",6,8511,0,0
"31006","Q","D",10,8511,0,0
"31007","7","C",7,8512,0,1
"31008","2","S",2,8512,0,1
"31009","10","H",10,8512,0,0
"31010","8","H",8,8512,0,0
"31011","K","H",10,8513,1,1
"31012","3","S",3,8513,1,1
"31013","7","S",7,8513,1,0
"31014","A","C",1,8513,1,0
"31015","10","S",10,8514,0,1
"31016","7","H",7,8514,0,1
"31017","5","H",5,8514,0,0
"31018","5","C",5,8515,0,1
"31019","4","C",4,8515,0,1
"31020","3","D",3,8515,0,0
"31021","7","D",7,8515,0,0
"31022","Q","S",10,8515,0,0
"31023","2","H",2,8516,0,1
"31024","4","H",4,8516,0,1
"31025","A","D",1,8516,0,0
"31026","A","H",1,8516,0,0
"31027","8","C",8,8516,0,0
"31028","3","S",3,8516,0,0
"31029","7","H",7,8516,0,0
"31030","J","D",10,8517,1,1
"31031","K","H",10,8517,1,1
"31032","A","S",1,8517,1,0
"31033","6","H",6,8518,0,1
"31034","9","D",9,8518,0,1
"31035","2","H",2,8518,0,0
"31036","J","S",10,8518,0,0
"31037","Q","C",10,8519,0,1
"31038","5","S",5,8519,0,1
"31039","4","D",4,8519,0,0
"31040","9","C",9,8519,0,0
"31041","8","S",8,8520,0,1
"31042","J","C",10,8520,0,1
"31043","4","C",4,8520,0,0
"31044","J","C",10,8521,0,1
"31045","10","S",10,8521,0,1
"31046","2","H",2,8521,0,0
"31047","10","H",10,8522,0,1
"31048","5","C",5,8522,0,1
"31049","7","C",7,8522,0,0
"31050","6","S",6,8523,1,1
"31051","J","S",10,8523,1,1
"31052","3","C",3,8523,1,0
"31053","2","D",2,8523,1,0
"31054","Q","D",10,8524,0,1
"31055","8","S",8,8524,0,1
"31056","9","S",9,8524,0,0
"31057","7","D",7,8525,0,1
"31058","10","C",10,8525,0,1
"31059","A","C",1,8525,0,0
"31060","2","D",2,8525,0,0
"31061","5","S",5,8525,0,0
"31062","A","C",1,8526,0,1
"31063","7","C",7,8526,0,1
"31064","9","C",9,8526,0,0
"31065","J","H",10,8526,0,0
"31066","10","D",10,8527,0,1
"31067","5","S",5,8527,0,1
"31068","9","S",9,8527,0,0
"31069","J","S",10,8528,0,1
"31070","7","H",7,8528,0,1
"31071","9","H",9,8528,0,0
"31072","J","S",10,8529,0,1
"31073","3","H",3,8529,0,1
"31074","2","C",2,8529,0,0
"31075","4","C",4,8529,0,0
"31076","5","S",5,8529,0,0
"31077","5","H",5,8530,0,1
"31078","Q","H",10,8530,0,1
"31079","4","D",4,8530,0,0
"31080","6","S",6,8530,0,0
"31081","4","H",4,8531,0,1
"31082","10","S",10,8531,0,1
"31083","K","S",10,8531,0,0
"31084","4","C",4,8532,0,1
"31085","K","C",10,8532,0,1
"31086","8","H",8,8532,0,0
"31087","7","H",7,8533,0,1
"31088","3","D",3,8533,0,1
"31089","5","H",5,8533,0,0
"31090","2","D",2,8533,0,0
"31091","7","D",7,8533,0,0
"31092","A","S",1,8534,1,1
"31093","2","D",2,8534,1,1
"31094","8","H",8,8534,1,0
"31095","10","S",10,8535,1,1
"31096","3","D",3,8535,1,1
"31097","4","H",4,8535,1,0
"31098","A","C",1,8535,1,0
"31099","3","S",3,8535,1,0
"31100","K","H",10,8536,1,1
"31101","2","S",2,8536,1,1
"31102","6","C",6,8536,1,0
"31103","3","C",3,8536,1,0
"31104","9","S",9,8537,0,1
"31105","9","C",9,8537,0,1
"31106","2","S",2,8537,0,0
"31107","2","H",2,8537,0,0
"31108","6","D",6,8538,0,1
"31109","A","D",1,8538,0,1
"31110","K","H",10,8538,0,0
"31111","3","S",3,8538,0,0
"31112","3","C",3,8538,0,0
"31113","8","S",8,8539,0,1
"31114","3","H",3,8539,0,1
"31115","3","C",3,8539,0,0
"31116","6","H",6,8539,0,0
"31117","4","D",4,8539,0,0
"31118","A","H",1,8540,0,1
"31119","6","H",6,8540,0,1
"31120","3","H",3,8540,0,0
"31121","8","D",8,8540,0,0
"31122","6","S",6,8540,0,0
"31123","4","D",4,8541,0,1
"31124","6","S",6,8541,0,1
"31125","9","S",9,8541,0,0
"31126","6","D",6,8541,0,0
"31127","A","D",1,8542,0,1
"31128","2","H",2,8542,0,1
"31129","9","C",9,8542,0,0
"31130","K","H",10,8542,0,0
"31131","8","S",8,8543,0,1
"31132","4","D",4,8543,0,1
"31133","5","S",5,8543,0,0
"31134","A","H",1,8543,0,0
"31135","8","D",8,8543,0,0
"31136","5","S",5,8544,0,1
"31137","Q","S",10,8544,0,1
"31138","8","C",8,8544,0,0
"31139","A","S",1,8545,0,1
"31140","3","C",3,8545,0,1
"31141","10","S",10,8545,0,0
"31142","4","H",4,8545,0,0
"31143","9","D",9,8545,0,0
"31144","8","H",8,8546,1,1
"31145","K","D",10,8546,1,1
"31146","3","H",3,8546,1,0
"31147","4","C",4,8547,1,1
"31148","7","H",7,8547,1,1
"31149","Q","C",10,8547,1,0
"31150","5","C",5,8548,0,1
"31151","5","S",5,8548,0,1
"31152","3","C",3,8548,0,0
"31153","6","H",6,8548,0,0
"31154","8","D",8,8548,0,0
"31155","8","S",8,8549,0,1
"31156","4","S",4,8549,0,1
"31157","7","H",7,8549,0,0
"31158","8","H",8,8549,0,0
"31159","K","C",10,8550,0,1
"31160","10","C",10,8550,0,1
"31161","3","S",3,8550,0,0
"31162","J","D",10,8551,0,1
"31163","7","C",7,8551,0,1
"31164","9","D",9,8551,0,0
"31165","A","D",1,8552,1,1
"31166","6","D",6,8552,1,1
"31167","J","C",10,8552,1,0
"31168","4","S",4,8552,1,0
"31169","6","D",6,8553,0,1
"31170","6","C",6,8553,0,1
"31171","Q","D",10,8553,0,0
"31172","8","S",8,8554,0,1
"31173","4","H",4,8554,0,1
"31174","J","H",10,8554,0,0
"31175","A","S",1,8555,0,1
"31176","2","S",2,8555,0,1
"31177","7","D",7,8555,0,0
"31178","9","S",9,8555,0,0
"31179","4","S",4,8555,0,0
"31180","5","C",5,8556,0,1
"31181","6","C",6,8556,0,1
"31182","5","S",5,8556,0,0
"31183","4","D",4,8556,0,0
"31184","3","C",3,8556,0,0
"31185","J","H",10,8557,0,1
"31186","8","H",8,8557,0,1
"31187","8","D",8,8557,0,0
"31188","4","S",4,8558,0,1
"31189","7","C",7,8558,0,1
"31190","3","C",3,8558,0,0
"31191","K","D",10,8558,0,0
